Gender,Age,Occupation,Marital status,HouseHoldIncome,Weekday_05:00-05:30,Weekday_05:30-06:00,Weekday_06:00-06:30,Weekday_06:30-07:00,Weekday_07:00-07:30,Weekday_07:30-08:00,Weekday_08:00-08:30,Weekday_08:30-09:00,Weekday_09:00-09:30,Weekday_09:30-10:00,Weekday_10:00-10:30,Weekday_10:30-11:00,Weekday_11:00-11:30,Weekday_11:30-12:00,Weekday_12:00-12:30,Weekday_12:30-13:00,Weekday_13:00-13:30,Weekday_13:30-14:00,Weekday_14:00-14:30,Weekday_14:30-15:00,Weekday_15:00-15:30,Weekday_15:30-16:00,Weekday_16:00-16:30,Weekday_16:30-17:00,Weekday_17:00-17:30,Weekday_17:30-18:00,Weekday_18:00-18:30,Weekday_18:30-19:00,Weekday_19:00-19:30,Weekday_19:30-20:00,Weekday_20:00-20:30,Weekday_20:30-21:00,Weekday_21:00-21:30,Weekday_21:30-22:00,Weekday_22:00-22:30,Weekday_22:30-23:00,Weekday_23:00-23:30,Weekday_23:30-00:00,Weekday_00:00-00:30,Weekday_00:30-01:00,Weekday_01:00-01:30,Weekday_01:30-02:00,Weekday_02:00-02:30,Weekday_02:30-03:00,Weekday_03:00-03:30,Weekday_03:30-04:00,Weekday_04:00-04:30,Weekday_04:30-05:00,Weekend_05:00-05:30,Weekend_05:30-06:00,Weekend_06:00-06:30,Weekend_06:30-07:00,Weekend_07:00-07:30,Weekend_07:30-08:00,Weekend_08:00-08:30,Weekend_08:30-09:00,Weekend_09:00-09:30,Weekend_09:30-10:00,Weekend_10:00-10:30,Weekend_10:30-11:00,Weekend_11:00-11:30,Weekend_11:30-12:00,Weekend_12:00-12:30,Weekend_12:30-13:00,Weekend_13:00-13:30,Weekend_13:30-14:00,Weekend_14:00-14:30,Weekend_14:30-15:00,Weekend_15:00-15:30,Weekend_15:30-16:00,Weekend_16:00-16:30,Weekend_16:30-17:00,Weekend_17:00-17:30,Weekend_17:30-18:00,Weekend_18:00-18:30,Weekend_18:30-19:00,Weekend_19:00-19:30,Weekend_19:30-20:00,Weekend_20:00-20:30,Weekend_20:30-21:00,Weekend_21:00-21:30,Weekend_21:30-22:00,Weekend_22:00-22:30,Weekend_22:30-23:00,Weekend_23:00-23:30,Weekend_23:30-00:00,Weekend_00:00-00:30,Weekend_00:30-01:00,Weekend_01:00-01:30,Weekend_01:30-02:00,Weekend_02:00-02:30,Weekend_02:30-03:00,Weekend_03:00-03:30,Weekend_03:30-04:00,Weekend_04:00-04:30,Weekend_04:30-05:00,FashionPref,SmartDresserPref,StylePref,IncomeGroup,Sleeping_duration_weekday,Sleeping_duration_weekend,University_Class_duration_weekday,University_Class_duration_weekend,Study_duration_weekday,Study_duration_weekend,Exercise_duration_weekday,Exercise_duration_weekend,Work_duration_weekday,Work_duration_weekend,Housework_duration_weekday,Housework_duration_weekend,Cooking_duration_weekday,Cooking_duration_weekend,Entertainment_duration_weekday,Entertainment_duration_weekend,Personal_Care_duration_weekday,Personal_Care_duration_weekend,Eating_duration_weekday,Eating_duration_weekend,Socializing_duration_weekday,Socializing_duration_weekend,Video_Games_duration_weekday,Video_Games_duration_weekend,Religion_or_Spiritual_Activities_duration_weekday,Religion_or_Spiritual_Activities_duration_weekend,Shopping_duration_weekday,Shopping_duration_weekend,Family_Time_duration_weekday,Family_Time_duration_weekend,Sports_duration_weekday,Sports_duration_weekend,Reading_or_Writing_duration_weekday,Reading_or_Writing_duration_weekend,Nightlife_duration_weekday,Nightlife_duration_weekend,Travelling_duration_weekday,Travelling_duration_weekend,Caring_for_Pets_duration_weekday,Caring_for_Pets_duration_weekend,Volunteering_duration_weekday,Volunteering_duration_weekend,Gardening_duration_weekday,Gardening_duration_weekend,Phone_Calls_duration_weekday,Phone_Calls_duration_weekend,Entertainment_merged_duration_weekday,Entertainment_merged_duration_weekend,Personal_care_merged_duration_weekday,Personal_care_merged_duration_weekend,Housework_merged_duration_weekday,Housework_merged_duration_weekend,Active_duration_weekday,Active_duration_weekend,Leisure_duration_weekday,Leisure_duration_weekend,Neutral_duration_weekday,Neutral_duration_weekend,Weekday_Breakfast_time,Weekend_Breakfast_time,Weekday_Lunch_time,Weekend_Lunch_time,Weekday_Dinner_time,Weekend_Dinner_time,Productivity_score_weekday,Productivity_score_weekend
Male,19,Student,Single,15000.0,Sleeping,Exercise,Exercise,Eating,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Entertainment,Entertainment,Video Games,University Class,University Class,University Class,University Class,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Study,Video Games,Video Games,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Travelling,Travelling,Travelling,Travelling,Sports,Sports,Travelling,Travelling,Travelling,Travelling,Sports,Sports,Phone Calls,Phone Calls,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Nightlife,Nightlife,Nightlife,Video Games,Video Games,Video Games,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,5,5,5,Low,7.0,9.5,6.5,0.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.5,0.0,0.0,1.5,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,4.5,0.0,2.0,0.0,0.0,12.0,0.0,12.0,18.0,0.0,6.0,06:30-07:00,,12:30-13:00,,22:00-22:30,,0.5,0.0
Female,20,Student,Single,300000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,Work,Work,Work,Work,Personal Care,Personal Care,Personal Care,Personal Care,Study,Study,Eating,Eating,Study,Study,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Phone Calls,Phone Calls,Entertainment,Family Time,Socializing,Socializing,Socializing,Socializing,Personal Care,Family Time,Family Time,Family Time,Eating,Eating,Personal Care,Personal Care,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,4,5,5,High,7.0,14.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.5,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,2.0,3.5,0.0,0.0,13.0,0.0,9.0,20.5,2.0,3.5,,,,,21:00-21:30,21:30-22:00,0.5416666666666666,0.0
Female,22,Student,Single,1500000.0,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Travelling,Travelling,Travelling,Entertainment,Entertainment,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Study,Study,Eating,Socializing,Work,Work,Work,Work,Travelling,Travelling,Study,Eating,Study,Study,Entertainment,Family Time,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Entertainment,Housework,Housework,Personal Care,Entertainment,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Religion or Spiritual Activities,Study,Study,Study,Study,Entertainment,Family Time,Eating,Family Time,Religion or Spiritual Activities,Family Time,Family Time,Entertainment,Entertainment,Family Time,Family Time,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,4,3,High,6.0,9.5,4.0,0.0,2.5,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.5,2.5,0.0,1.0,1.0,2.0,1.5,0.0,0.0,0.0,0.5,1.5,0.0,0.0,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,1.0,0.0,1.0,8.5,4.0,13.0,19.0,2.5,1.0,,,,13:30-14:00,20:00-20:30,20:30-21:00,0.3541666666666667,0.16666666666666666
Male,20,Student,Do not prefer to disclose,50000.0,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Housework,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Phone Calls,Housework,Religion or Spiritual Activities,Eating,Eating,Personal Care,Sleeping,Sports,Sports,Sports,Religion or Spiritual Activities,Socializing,Study,Reading or Writing,Study,Study,Study,Entertainment,Entertainment,Video Games,Phone Calls,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Housework,Housework,Phone Calls,Eating,Entertainment,Entertainment,Video Games,Video Games,Eating,Eating,Housework,Sleeping,Sleeping,Sports,Sports,Sports,Religion or Spiritual Activities,Housework,Reading or Writing,Study,Study,Phone Calls,Socializing,Socializing,Socializing,Entertainment,Entertainment,Eating,Video Games,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,4,3,Moderate,7.5,9.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.5,0.5,0.5,2.5,2.0,0.5,1.5,0.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,4.0,1.5,1.5,1.0,2.0,7.0,3.0,15.5,19.5,1.5,1.5,07:30-08:00,,13:30-14:00,13:30-14:00,22:30-23:00,23:00-23:30,0.2916666666666667,0.125
Male,24,Student,Married,100000.0,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Religion or Spiritual Activities,Travelling,Travelling,Religion or Spiritual Activities,Sports,Sports,Sports,Sports,Study,Study,Study,Religion or Spiritual Activities,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Personal Care,Religion or Spiritual Activities,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Religion or Spiritual Activities,Travelling,Travelling,Travelling,Sports,Sports,Sports,Sports,Study,Study,Study,Study,Phone Calls,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,3,Moderate,10.0,9.5,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,1.0,0.5,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,0.0,0.0,6.0,7.0,0.0,0.0,1.5,2.0,15.5,13.5,7.0,8.5,,,13:30-14:00,13:30-14:00,,,0.0625,0.08333333333333333
Male,23,Student,Single,0.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Housework,Exercise,Housework,Exercise,Housework,Eating,Sleeping,Sleeping,Sleeping,Work,Work,Personal Care,Personal Care,Personal Care,Exercise,Exercise,Study,Study,Study,Study,Study,Study,Eating,Exercise,Video Games,Video Games,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Work,Work,Work,Work,Eating,Study,Exercise,Personal Care,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Video Games,Entertainment,Eating,Eating,Study,Study,Study,Study,Study,Exercise,Exercise,Study,Exercise,Phone Calls,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,3,3,Low,9.5,11.0,0.0,0.0,4.5,3.5,2.5,2.5,1.0,2.0,1.5,0.0,0.0,0.0,0.0,1.5,1.5,0.5,1.5,2.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,2.5,1.0,1.5,0.0,9.5,8.0,12.0,15.0,2.5,1.0,,,13:30-14:00,13:00-13:30,22:00-22:30,,0.3958333333333333,0.3333333333333333
Female,21,Student,Single,245710.3448275862,University Class,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Housework,Eating,Travelling,Travelling,Travelling,Study,Study,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Travelling,Travelling,Travelling,Socializing,Socializing,Travelling,Personal Care,Eating,Entertainment,Family Time,Study,Study,Study,Reading or Writing,Entertainment,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Housework,Housework,Study,Study,Study,Personal Care,Eating,Family Time,Family Time,Entertainment,Entertainment,Socializing,Socializing,Socializing,Socializing,Socializing,Socializing,Nightlife,Nightlife,Eating,Nightlife,Nightlife,Travelling,Personal Care,Entertainment,Work,Work,Study,Study,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4,High,5.5,7.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,2.5,1.0,1.5,1.5,1.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,2.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.0,1.5,0.5,1.0,9.5,5.0,10.0,17.0,4.5,2.0,,,,,20:30-21:00,20:30-21:00,0.3958333333333333,0.20833333333333334
Male,21,Student,Single,225000.0,Sleeping,Personal Care,Eating,Travelling,Travelling,Study,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,Socializing,Study,Study,Study,Eating,Entertainment,Entertainment,Study,University Class,University Class,University Class,Travelling,Travelling,Travelling,Travelling,Personal Care,Eating,Family Time,Family Time,Study,Entertainment,Entertainment,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Socializing,Socializing,Family Time,Family Time,Family Time,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Study,Study,Study,Study,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Socializing,Socializing,Family Time,Family Time,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,5,5,4,High,5.5,7.0,4.5,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,7.5,2.0,12.5,21.0,4.0,1.0,06:00-06:30,08:30-09:00,,,20:30-21:00,18:00-18:30,0.3125,0.08333333333333333
Male,19,Student,Single,40000.0,Sleeping,Sleeping,Personal Care,Entertainment,Entertainment,Study,Study,Eating,Housework,Travelling,Travelling,University Class,University Class,University Class,Eating,Study,Personal Care,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Personal Care,Entertainment,Entertainment,Eating,Entertainment,Study,Study,Personal Care,Study,Reading or Writing,Study,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Family Time,Family Time,Family Time,Eating,Entertainment,Personal Care,Housework,Entertainment,Study,Study,Study,Entertainment,Personal Care,Sleeping,Sleeping,Personal Care,Study,Personal Care,Personal Care,Study,Study,Study,Study,Study,Exercise,Personal Care,Family Time,Family Time,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,1,3,Moderate,5.5,9.0,4.5,0.0,3.5,4.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,3.5,2.5,2.5,4.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.5,2.5,4.0,0.5,0.5,8.5,5.5,11.0,14.5,4.5,4.0,08:30-09:00,,12:00-12:30,,19:00-19:30,,0.3541666666666667,0.22916666666666666
Male,21,Student,Single,30000.0,Religion or Spiritual Activities,Eating,Housework,Exercise,Exercise,Exercise,Exercise,Personal Care,Eating,Entertainment,Study,Study,Study,Study,Eating,Study,Religion or Spiritual Activities,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Study,Study,Study,Video Games,Video Games,Video Games,Housework,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,3,Moderate,8.0,22.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,2.0,1.5,0.0,0.0,1.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.5,0.0,1.0,0.0,7.0,0.0,16.5,24.0,0.5,0.0,,,12:00-12:30,12:00-12:30,,,0.2916666666666667,0.0
Male,23,Student,Single,100000.0,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Housework,Housework,Religion or Spiritual Activities,Family Time,Family Time,Work,Work,Work,Work,Work,Work,Work,Work,Work,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Housework,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Religion or Spiritual Activities,Socializing,Socializing,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Family Time,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Work,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,4,Moderate,5.0,8.5,10.0,0.0,1.5,0.0,0.0,0.0,4.5,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.0,8.0,7.0,16.0,0.0,0.0,,,,,,,0.7083333333333334,0.3333333333333333
Male,20,Student,Single,50.0,Sleeping,Sleeping,Sleeping,Sleeping,Eating,University Class,University Class,University Class,University Class,Reading or Writing,Reading or Writing,University Class,University Class,University Class,University Class,University Class,Video Games,Video Games,Video Games,Personal Care,Video Games,Eating,Video Games,Family Time,Video Games,Video Games,Religion or Spiritual Activities,Family Time,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Family Time,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Video Games,Video Games,Video Games,Reading or Writing,Reading or Writing,Sleeping,Reading or Writing,Video Games,Personal Care,Eating,Video Games,Video Games,Sports,Sports,Sports,Religion or Spiritual Activities,Video Games,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Reading or Writing,Video Games,Video Games,Family Time,Eating,Video Games,Video Games,Video Games,Video Games,Video Games,Reading or Writing,Sleeping,Sleeping,Sleeping,Socializing,Sleeping,1,3,2,Low,4.5,7.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,1.5,0.5,0.5,7.0,7.0,0.5,0.5,0.0,0.0,1.5,0.5,0.0,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.5,0.5,0.0,0.0,4.5,0.0,19.0,23.5,0.5,0.5,07:00-07:30,,,,22:30-23:00,23:00-23:30,0.1875,0.0
Male,19,Student,Single,300000.0,Religion or Spiritual Activities,Exercise,Eating,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Caring for Pets,Family Time,Family Time,Study,Study,Study,Study,Eating,Family Time,Family Time,Sleeping,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Caring for Pets,Exercise,Exercise,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Volunteering,Sports,Sports,Sports,Eating,Caring for Pets,Personal Care,Study,Study,Study,Study,Eating,Family Time,Family Time,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,3,4,High,7.0,8.0,6.0,0.0,2.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,2.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8.5,3.0,11.0,13.5,4.5,7.5,06:00-06:30,07:30-08:00,,,21:30-22:00,21:00-21:30,0.3541666666666667,0.125
Female,20,Student,Single,120000.0,Religion or Spiritual Activities,Personal Care,Eating,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Family Time,Study,Study,Study,Reading or Writing,Entertainment,Family Time,Eating,Housework,Housework,Entertainment,Personal Care,Personal Care,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Personal Care,Eating,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Eating,Sleeping,Family Time,Eating,Study,Study,Study,Study,Entertainment,Housework,Exercise,Eating,Family Time,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,4,4,Moderate,6.0,5.5,7.0,7.0,1.5,2.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.5,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,1.0,1.0,0.5,9.5,10.0,11.5,10.5,3.0,3.5,06:00-06:30,06:00-06:30,,,21:30-22:00,21:30-22:00,0.3958333333333333,0.4166666666666667
